iso2,country_name,quarter,default_rate,loss_rate,lgd,gdp_growth_yoy,inflation_yoy
SE,Sweden,2024-Q1,0.6347440864349599,19.401512584208046,25.368906221964604,1.9,2.7666666666666666
SE,Sweden,2024-Q2,0.827163585572337,16.904877437218104,25.132671178424598,1.4,2.1
SE,Sweden,2024-Q3,1.2550633650573981,12.125479393253396,25.13738543471128,0.7,1.4
SE,Sweden,2024-Q4,1.152824802097572,12.354737632730533,25.13424645175742,3.7,1.7333333333333334
SE,Sweden,2025-Q1,0.9679237624010539,13.344063017154479,26.286510637380246,0.2,2.3
SE,Sweden,2025-Q2,1.1288684041005659,11.519277947550325,26.917113139352182,2.7,2.433333333333333
SE,Sweden,2025-Q3,0.8895225594641479,12.394128535467422,26.82950638903396,2.3,3.2333333333333334
SE,Sweden,2025-Q4,0.9472216225226741,11.839414062335859,26.454782340819072,1.9,2.466666666666667
SE,Sweden,2026-Q1,1.191965335831,9.374475302698999,26.387854680521,2.2,1.7333333333333334
SI,Slovenia,2015-Q4,0.31680369999999997,,36.448038,2.2,-0.8666666666666667
SI,Slovenia,2016-Q1,0.49458779999999997,,36.4471679,3,-0.8666666666666667
SI,Slovenia,2016-Q2,0.554053,,36.525600600000004,3,-0.39999999999999997
SI,Slovenia,2016-Q3,0.3353701,,36.1206976,3.2,-0.033333333333333326
SI,Slovenia,2016-Q4,,3.297804,35.701537300000005,3.8,0.6666666666666666
SI,Slovenia,2017-Q1,0.32,3.54,37.980000000000004,4.6,2
SI,Slovenia,2017-Q2,3.94,10.14,37.76,5,1.3666666666666667
SI,Slovenia,2017-Q3,2.0612657999999997,26.9894902,40.4473246,5,1.3333333333333333
SI,Slovenia,2017-Q4,1.940529517968277,32.64206856950657,40.687923793088,6.3,1.5333333333333332
SI,Slovenia,2018-Q1,1.9327211,,41.2569585,4.5,1.5333333333333332
SI,Slovenia,2018-Q2,1.03481874,49.728393430000004,41.22848932,4.6,2.1333333333333333
SI,Slovenia,2018-Q3,0.7509384,26.374471999999997,40.287869799999996,5,2.1
SI,Slovenia,2018-Q4,1.0554322999999999,38.4619092,40.4974905,3.7,1.9333333333333333
SI,Slovenia,2019-Q1,1.1784833,,39.896469499999995,4.8,1.3666666666666667
SI,Slovenia,2019-Q2,1.47939923309983,,40.3622084528635,3.2,1.7666666666666666
SI,Slovenia,2019-Q3,0.82011337,,40.60311547,3.1,2.033333333333333
SI,Slovenia,2019-Q4,0.859654426157778,,29.9068211502174,2.6,1.6333333333333333
SI,Slovenia,2020-Q1,0.933266334192246,,40.08793263254579,-1.1,1.6666666666666665
SI,Slovenia,2020-Q2,0.69000341,28.992996129999998,40.08660906,-10.9,-1.1666666666666667
SI,Slovenia,2020-Q3,1.5648314900000002,62.86417538,40.396817569999996,-1.7,-0.5666666666666667
SI,Slovenia,2020-Q4,1.266664172692224,,40.18196733116369,-4,-0.9333333333333333
SI,Slovenia,2021-Q1,1.18342548,,40.50266414,2.6,-0.6333333333333334
SI,Slovenia,2021-Q2,4.378542697795676,,39.83061470851547,15.3,2.033333333333333
SI,Slovenia,2021-Q3,0.164729146915471,,40.154235736516455,6.1,2.2666666666666666
SI,Slovenia,2021-Q4,0.09894980170592732,,38.74186396837929,9.9,4.5
SI,Slovenia,2022-Q1,0.020650674741657993,,39.96506483850277,5.1,6.333333333333333
SI,Slovenia,2022-Q2,0.037481898199934624,,40.61200374402583,4.6,8.966666666666667
SI,Slovenia,2022-Q3,,,38.311100747556196,1.6,11.266666666666666
SI,Slovenia,2022-Q4,,,40.417342514210446,0.9,10.633333333333335
SI,Slovenia,2023-Q1,,,40.93700778385673,1.9,9.9
SI,Slovenia,2023-Q2,,,40.57970846768806,2.6,7.966666666666666
SI,Slovenia,2023-Q3,0.133048550352998,,40.17971069334929,2.8,6.3
SI,Slovenia,2023-Q4,0.09462495616446837,,40.42709126248177,3,4.966666666666667
SI,Slovenia,2024-Q1,0.128834902931222,,41.23425025374847,3.2,3.4
SI,Slovenia,2024-Q2,0.102075738588071,,41.271762661656844,1.1,2.3666666666666667
SI,Slovenia,2024-Q3,0.287131296840064,,40.681091934285966,1.3,1.0666666666666667
SI,Slovenia,2024-Q4,0.399425784561597,,40.81212955024771,1.2,1.2
SI,Slovenia,2025-Q1,1.7072052297166889,33.527252409840656,36.344773142455296,-0.5,2.1333333333333333
SI,Slovenia,2025-Q2,1.8397832263166412,33.499971134871096,35.962383858275466,0.8,2.2333333333333334
SI,Slovenia,2025-Q3,2.055945987756084,29.097867283187185,35.9537309167242,1.7,2.8666666666666667
SI,Slovenia,2025-Q4,1.377829947540628,33.45457687862067,35.2849844086212,1.7,2.7
SI,Slovenia,2026-Q1,,,34.590924266057996,3.5,2.533333333333333
SK,Slovakia,2015-Q4,4.1415726,39.7054817,41.6665517,5.1,-0.4666666666666667
SK,Slovakia,2016-Q1,4.0320222,37.4387091,42.499401199999994,3.1,-0.4666666666666667
SK,Slovakia,2016-Q2,3.1479690999999996,22.296521,41.4761957,2.1,-0.6
SK,Slovakia,2016-Q3,3.6655495000000005,21.748867399999998,40.8820955,1.3,-0.7333333333333334
SK,Slovakia,2016-Q4,2.2955389999999998,28.985849,41.0333173,1.2,-0.1
SK,Slovakia,2017-Q1,2.56,49.370000000000005,40.42,2,1
SK,Slovakia,2017-Q2,3.02,52.57000000000001,33.62,2.6,0.9666666666666667
SK,Slovakia,2017-Q3,2.079092,61.0733573,40.224064999999996,3.1,1.6333333333333333
SK,Slovakia,2017-Q4,1.975780866922881,67.62334198590294,39.94239140405185,3.8,1.9666666666666668
SK,Slovakia,2018-Q1,2.1341117,70.55945030000001,39.964903400000004,4,2.4333333333333336
SK,Slovakia,2018-Q2,2.1569228700000003,74.88070241,39.745216570000004,4.2,2.8666666666666667
SK,Slovakia,2018-Q3,1.8027575,80.18020030000001,40.0769083,4.4,2.7333333333333334
SK,Slovakia,2018-Q4,2.1207988,80.00926779999999,40.1250169,3.6,2.1333333333333333
SK,Slovakia,2019-Q1,1.9302688,80.9874964,32.2923889,3.3,2.4
SK,Slovakia,2019-Q2,1.96333869496994,81.151648531679,32.1487127634116,2.3,2.6
SK,Slovakia,2019-Q3,2.15564175,80.10323138999999,40.06394201,1.7,3
SK,Slovakia,2019-Q4,2.138805252476008,77.71993990824453,40.35283784138457,1.8,3.1
SK,Slovakia,2020-Q1,2.3866563545095048,78.484858571887,40.64550142470979,-1.1,2.9
SK,Slovakia,2020-Q2,2.36764764,75.67046431,40.612971599999995,-9,2
SK,Slovakia,2020-Q3,2.29504566,76.11799815,40.40827626,-0.3,1.5333333333333332
SK,Slovakia,2020-Q4,2.239925000987561,76.03434904511597,40.40033634483594,0,1.6
SK,Slovakia,2021-Q1,2.31032194,71.4533711,40.6230863,3.4,1.0333333333333332
SK,Slovakia,2021-Q2,1.4971379470163009,66.36776816473086,39.306712206964924,13.2,2.0666666666666664
SK,Slovakia,2021-Q3,1.452876246404149,54.62067698112894,39.32599998723685,3.6,3.4
SK,Slovakia,2021-Q4,1.137419990348056,49.98081770120862,38.570912282327114,3.1,4.766666666666667
SK,Slovakia,2022-Q1,0.609563463219519,32.08891837905784,38.68741888892047,1.8,8.533333333333333
SK,Slovakia,2022-Q2,0.549863819323945,32.34443061956219,38.367110660780575,0.4,11.766666666666667
SK,Slovakia,2022-Q3,0.345159815936299,44.84347887580297,34.87020333968366,0,13.266666666666667
SK,Slovakia,2022-Q4,0.356675861918286,,38.1338473413797,0.1,14.866666666666667
SK,Slovakia,2023-Q1,0.294242517901999,35.83181136597158,38.522734611667055,0.9,15.1
SK,Slovakia,2023-Q2,0.256102265747462,33.493598332025734,40.446430798671464,2.1,12.533333333333333
SK,Slovakia,2023-Q3,0.35139338317068103,33.802364663865525,39.00569539058939,2.7,9.633333333333333
SK,Slovakia,2023-Q4,0.386592987725534,33.01365555014929,37.158134076474944,2.8,7.1
SK,Slovakia,2024-Q1,0.47739188931865,38.58258239298327,37.014238631852045,2.9,3.6333333333333333
SK,Slovakia,2024-Q2,0.665377507873192,37.99345391317434,36.97302438694953,2.2,2.466666666666667
SK,Slovakia,2024-Q3,0.6763918510845169,41.83808592081083,36.06370532229424,1.5,3.033333333333333
SK,Slovakia,2024-Q4,0.654700049068679,40.079550901942945,36.30084525122877,1.3,3.4333333333333336
SK,Slovakia,2025-Q1,0.553396588297546,41.20367763509073,37.53575272245191,0.8,4.166666666666667
SK,Slovakia,2025-Q2,0.502740383560385,47.8385854793364,37.56725389264114,0.7,4.266666666666667
SK,Slovakia,2025-Q3,0.398757568737513,34.914628712102136,37.645002074027076,0.9,4.533333333333333
SK,Slovakia,2025-Q4,0.576360595341794,47.888863789159295,37.61130428127574,0.8,3.9666666666666663
SK,Slovakia,2026-Q1,0.5293122046459999,44.606174499487,35.985188015197004,0.9,4
